codigo_linha,LetreiroCompleto,DescricaoCompleto,Sentido,TipoLinhaDescricao,LinhaCircular,latitude,longitude,acessivel,periodo_do_dia,dia_semana,hr_atualizacao,data_ingestao
637G-10,637G-10,637G-10 - GRAJAÚ,Volta,Radial,Nao,-23.7187535,-46.698841,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
637G-10,637G-10,637G-10 - PINHEIROS,Ida,Radial,Nao,-23.586191,-46.680843,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
637G-51,637G-51,637G-51 - JD. ELIANA,Volta,Desconhecido,Nao,-23.663238,-46.707704,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
637G-51,637G-51,637G-51 - PINHEIROS,Ida,Desconhecido,Nao,-23.7504855,-46.688162500000004,Sim,Noite,Quarta,2025-12-03T23:29:30.000Z,2025-12-03T23:38:49.658Z
637J-10,637J-10,637J-10 - PINHEIROS,Ida,Radial,Nao,-23.7193395,-46.698786,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
637J-10,637J-10,637J-10 - VL. SÃO JOSÉ,Volta,Radial,Nao,-23.675128375,-46.69269812500001,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
637P-10,637P-10,637P-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.617175500000002,-46.680899,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
637P-10,637P-10,637P-10 - TERM. STO. AMARO,Volta,Radial,Nao,-23.566628,-46.701685499999996,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
6414-10,6414-10,6414-10 - SOCORRO,Volta,Radial,Nao,-23.6196075,-46.698184,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
6414-10,6414-10,6414-10 - TERM. BANDEIRA,Ida,Radial,Nao,-23.560675500000002,-46.655144,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
6422-10,6422-10,6422-10 - TERM. BANDEIRA,Ida,Radial,Nao,-23.59367525,-46.672832,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
6422-10,6422-10,6422-10 - VL. CRUZEIRO,Volta,Radial,Nao,-23.621477,-46.68401025,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
6455-10,6455-10,6455-10 - LGO. SÃO FRANCISCO,Ida,Radial,Nao,-23.5818055,-46.65046125,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
6455-10,6455-10,6455-10 - TERM. CAPELINHA,Volta,Radial,Nao,-23.645891,-46.7467405,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
647A-10,647A-10,647A-10 - PINHEIROS,Ida,Radial,Nao,-23.6945095,-46.7940355,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
647A-10,647A-10,647A-10 - VALO VELHO,Volta,Radial,Nao,-23.638488249999998,-46.7418335,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
647P-10,647P-10,647P-10 - COHAB ADVENTISTA,Volta,Radial,Nao,-23.604079,-46.7251585,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
647P-10,647P-10,647P-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.56998325,-46.691308250000006,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
648P-10,648P-10,648P-10 - TERM. CAPELINHA,Volta,Radial,Nao,-23.643124,-46.742253000000005,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
648P-10,648P-10,648P-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.6545265,-46.762821,Sim,Noite,Quarta,2025-12-03T23:29:17.000Z,2025-12-03T23:38:49.658Z
675M-10,675M-10,675M-10 - CENTRO SESC,Volta,Radial,Nao,-23.6430055,-46.656865499999995,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
675M-10,675M-10,675M-10 - METRÔ JABAQUARA,Ida,Radial,Nao,-23.7131155,-46.689239,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
675P-10,675P-10,675P-10 - METRÔ CONCEIÇÃO,Ida,Radial,Nao,-23.660560500000003,-46.7040645,Sim,Noite,Quarta,2025-12-03T23:29:22.000Z,2025-12-03T23:38:49.658Z
675P-10,675P-10,675P-10 - SHOP. SP MARKET,Volta,Radial,Nao,-23.638283,-46.632395,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
675X-10,675X-10,675X-10 - AACD-SERVIDOR,Ida,Radial,Sim,-23.737689500000002,-46.697986,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
675X-10,675X-10,675X-10 - TERM. GRAJAÚ,Volta,Radial,Sim,-23.665167375,-46.710721625,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
6815-10,6815-10,6815-10 - JD. COMERCIAL,Volta,Radial,Nao,-23.6544925,-46.7622535,Sim,Noite,Quarta,2025-12-03T23:29:20.000Z,2025-12-03T23:38:49.658Z
6815-10,6815-10,6815-10 - TERM. CAPELINHA,Ida,Radial,Nao,-23.6762685,-46.783033,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
6826-10,6826-10,6826-10 - JD. D. JOSÉ,Volta,Radial,Nao,-23.670344999999998,-46.7781285,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
6826-10,6826-10,6826-10 - TERM. CAPELINHA,Ida,Radial,Nao,-23.66695,-46.7729315,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
6836-10,6836-10,6836-10 - CAPÃO REDONDO,Volta,Radial,Nao,-23.642995499999998,-46.7421335,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
6836-10,6836-10,6836-10 - TERM. JOÃO DIAS,Ida,Radial,Nao,-23.684404999999998,-46.7817855,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
6840-10,6840-10,6840-10 - TERM. CAPELINHA,Ida,Radial,Nao,-23.71959125,-46.78506625,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
6840-10,6840-10,6840-10 - TERM. JD. JACIRA,Volta,Radial,Nao,-23.684060000000002,-46.770033,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
695X-22,695X-22,695X-22 - SHOP. INTERLAGOS,Ida,Perimetral,Nao,-23.76714475,-46.71695750000001,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
695X-22,695X-22,695X-22 - TERM. VARGINHA,Volta,Perimetral,Nao,-23.7261575,-46.69960275,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
6L01-10,6L01-10,6L01-10 - MARSILAC,Volta,Radial,Nao,-23.906712249999998,-46.708453250000005,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
6L01-10,6L01-10,6L01-10 - TERM. VARGINHA,Ida,Radial,Nao,-23.880393,-46.741538500000004,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
6L03-10,6L03-10,6L03-10 - CIPÓ DO MEIO,Volta,Radial,Nao,-23.828284,-46.7268245,Sim,Noite,Quarta,2025-12-03T23:29:32.000Z,2025-12-03T23:38:49.658Z
6L03-10,6L03-10,6L03-10 - TERM. PARELHEIROS,Ida,Radial,Nao,-23.856893,-46.752126,Sim,Noite,Quarta,2025-12-03T23:29:23.000Z,2025-12-03T23:38:49.658Z
6L10-41,6L10-41,6L10-41 - MESSIÂNICA,Volta,Expressa,Nao,-23.7878855,-46.765459,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
6L10-41,6L10-41,6L10-41 - TERM. VARGINHA,Ida,Expressa,Nao,-23.7705305,-46.7172765,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
7004-10,7004-10,7004-10 - EST. STO. AMARO/GUIDO CALOI,Ida,Radial,Nao,-23.741947500000002,-46.801043,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
7004-10,7004-10,7004-10 - TERM. JD. JACIRA,Volta,Radial,Nao,-23.685506500000002,-46.765147,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
7005-51,7005-51,7005-51 - JD. VERA CRUZ,Volta,Desconhecido,Nao,-23.73646075,-46.776863250000005,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
7005-51,7005-51,7005-51 - METRÔ CAPÃO REDONDO,Ida,Desconhecido,Nao,-23.724632375,-46.785788249999996,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
7006-51,7006-51,7006-51 - JD. HORIZONTE AZUL,Volta,Desconhecido,Nao,-23.7488905,-46.7831885,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7006-51,7006-51,7006-51 - METRÔ CAPÃO REDONDO,Ida,Desconhecido,Nao,-23.738914,-46.781620000000004,Sim,Noite,Quarta,2025-12-03T23:29:32.000Z,2025-12-03T23:38:49.658Z
701H-10,701H-10,701H-10 - CIRCULAR,Ida,Radial,Sim,-23.7055225,-46.7421525,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
701H-10,701H-10,701H-10 - HOSPITAL GUARAPIRANGA,Volta,Radial,Sim,-23.7056885,-46.742052,Sim,Noite,Quarta,2025-12-03T23:09:44.000Z,2025-12-03T23:38:49.658Z
701U-10,701U-10,701U-10 - CID. UNIVERSITÁRIA,Ida,Radial,Nao,-23.54594225,-46.644734,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
701U-10,701U-10,701U-10 - METRÔ SANTANA,Volta,Radial,Nao,-23.521282875,-46.625194875,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
702U-10,702U-10,702U-10 - CID. UNIVERSITÁRIA,Volta,Radial,Nao,-23.5692045,-46.687413500000005,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
702U-10,702U-10,702U-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.552386499999997,-46.7320775,Sim,Noite,Quarta,2025-12-03T23:29:30.000Z,2025-12-03T23:38:49.658Z
702U-22,702U-22,702U-22 - METRÔ BUTANTÃ,Volta,Perimetral,Nao,-23.5501595,-46.6545185,Sim,Noite,Domingo,2025-11-30T21:57:39.000Z,2025-12-03T23:38:49.658Z
702U-22,702U-22,702U-22 - TERM. PQ. D. PEDRO II,Ida,Perimetral,Nao,-23.571887,-46.7083135,Sim,Noite,Domingo,2025-11-30T21:57:41.000Z,2025-12-03T23:38:49.658Z
7040-10,7040-10,7040-10 - PARAISÓPOLIS,Volta,Radial,Nao,-23.577223,-46.687030500000006,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
7040-10,7040-10,7040-10 - PINHEIROS,Ida,Radial,Nao,-23.57410625,-46.688723499999995,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
7049-10,7049-10,7049-10 - PQ. DO LAGO,Volta,Radial,Nao,-23.695515,-46.779732499999994,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
7049-10,7049-10,7049-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.6312955,-46.773033999999996,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
7050-10,7050-10,7050-10 - JD. DAS ROSAS,Volta,Radial,Nao,-23.658400999999998,-46.78931475,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
7050-10,7050-10,7050-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.642111999999997,-46.779877,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
7051-10,7051-10,7051-10 - JD. ROSANA,Volta,Radial,Nao,-23.651636500000002,-46.779235,Sim,Noite,Quarta,2025-12-03T23:29:25.000Z,2025-12-03T23:38:49.658Z
7051-10,7051-10,7051-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.643524499999998,-46.779653749999994,Sim,Noite,Quarta,2025-12-03T23:29:23.000Z,2025-12-03T23:38:49.658Z
7052-10,7052-10,7052-10 - JD. HELGA,Volta,Radial,Nao,-23.652754,-46.773064500000004,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7052-10,7052-10,7052-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.6476875,-46.773576500000004,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
7053-10,7053-10,7053-10 - JD. MACEDÔNIA,Volta,Radial,Nao,-23.654055,-46.78842275,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
7053-10,7053-10,7053-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.6456645,-46.789207000000005,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
7053-21,7053-21,7053-21 - JD. MARIA SAMPAIO,Volta,Interbairros,Nao,-23.642771,-46.786125,Sim,Noite,Quarta,2025-12-03T23:29:16.000Z,2025-12-03T23:38:49.658Z
7053-21,7053-21,7053-21 - TERM. CAMPO LIMPO,Ida,Interbairros,Nao,-23.642771,-46.786125,Sim,Noite,Quarta,2025-12-03T23:29:33.000Z,2025-12-03T23:38:49.658Z
7053-22,7053-22,7053-22 - JD. MARIA SAMPAIO,Volta,Perimetral,Nao,-23.645042500000002,-46.789187999999996,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
7053-22,7053-22,7053-22 - TERM. CAMPO LIMPO,Ida,Perimetral,Nao,-23.6330375,-46.7729265,Sim,Noite,Quarta,2025-12-03T23:29:20.000Z,2025-12-03T23:38:49.658Z
7054-10,7054-10,7054-10 - JD. MACEDÔNIA,Volta,Radial,Nao,-23.64878,-46.791437,Sim,Noite,Quarta,2025-12-03T23:29:19.000Z,2025-12-03T23:38:49.658Z
7054-10,7054-10,7054-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.636881,-46.7787685,Sim,Noite,Quarta,2025-12-03T23:29:23.000Z,2025-12-03T23:38:49.658Z
7055-10,7055-10,7055-10 - JD. GUARUJÁ,Volta,Radial,Nao,-23.6761975,-46.775214,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
7055-10,7055-10,7055-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.676005500000002,-46.7745545,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
7057-10,7057-10,7057-10 - JD. MITSUTANI,Volta,Radial,Nao,-23.64922775,-46.78505225,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
7057-10,7057-10,7057-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.649582000000002,-46.784457,Sim,Noite,Quarta,2025-12-03T23:29:16.000Z,2025-12-03T23:38:49.658Z
7059-10,7059-10,7059-10 - PQ. DO ENGENHO,Volta,Radial,Nao,-23.6309525,-46.773810499999996,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7059-10,7059-10,7059-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.665846000000002,-46.788559,Sim,Noite,Quarta,2025-12-03T23:29:27.000Z,2025-12-03T23:38:49.658Z
7060-10,7060-10,7060-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.6854875,-46.801269500000004,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
7060-10,7060-10,7060-10 - VALO VELHO,Volta,Radial,Nao,-23.630855500000003,-46.774021,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
7062-10,7062-10,7062-10 - INOCOOP CAMPO LIMPO,Volta,Radial,Nao,-23.646346,-46.772502,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7062-10,7062-10,7062-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.633636,-46.771073,Sim,Noite,Quarta,2025-12-03T23:29:15.000Z,2025-12-03T23:38:49.658Z
7062-31,7062-31,7062-31 - INOCOOP CAMPO LIMPO,Volta,Semi-Expressa,Nao,-23.6463475,-46.7730035,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
7062-31,7062-31,7062-31 - TERM. CAMPO LIMPO,Ida,Semi-Expressa,Nao,-23.6312955,-46.773033999999996,Sim,Noite,Quarta,2025-12-03T23:29:29.000Z,2025-12-03T23:38:49.658Z
7062-41,7062-41,7062-41 - HORTO DO YPÊ,Ida,Expressa,Sim,-23.649994999999997,-46.765147,Sim,Noite,Quarta,2025-12-03T23:29:41.000Z,2025-12-03T23:38:49.658Z
7062-41,7062-41,7062-41 - METRÔ CAMPO LIMPO,Volta,Expressa,Sim,-23.649511,-46.759609499999996,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
7063-10,7063-10,7063-10 - JD. MACEDÔNIA,Volta,Radial,Nao,-23.6514855,-46.7905545,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
7063-10,7063-10,7063-10 - TERM. CAMPO LIMPO,Ida,Radial,Nao,-23.651991000000002,-46.789846499999996,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
709M-10,709M-10,709M-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.5758315,-46.687664999999996,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
709M-10,709M-10,709M-10 - TERM. STO. AMARO,Volta,Radial,Nao,-23.649859499999998,-46.705637,Sim,Noite,Quarta,2025-12-03T23:29:44.000Z,2025-12-03T23:38:49.658Z
709P-10,709P-10,709P-10 - EST. STO. AMARO/GUIDO CALOI,Volta,Radial,Nao,-23.567674500000003,-46.698406500000004,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
709P-10,709P-10,709P-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.5733195,-46.689200125,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
7181-10,7181-10,7181-10 - CID. UNIVERSITÁRIA,Volta,Radial,Nao,-23.5526805,-46.731851500000005,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
7181-10,7181-10,7181-10 - TERM. PRINC. ISABEL,Ida,Radial,Nao,-23.5834015,-46.683516499999996,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
719P-10,719P-10,719P-10 - TERM. PINHEIROS,Volta,Radial,Nao,-23.5658305,-46.701625500000006,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
719P-10,719P-10,719P-10 - TERM. PRINC. ISABEL,Ida,Radial,Nao,-23.5677005,-46.698952500000004,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
7267-10,7267-10,7267-10 - APIACÁS,Volta,Radial,Sim,-23.547223000000002,-46.6471605,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
7267-10,7267-10,7267-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Sim,-23.549425,-46.6802335,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
7272-10,7272-10,7272-10 - MERCADO DA LAPA,Volta,Radial,Sim,-23.5539105,-46.671092,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
7272-10,7272-10,7272-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Sim,-23.555571,-46.66752675,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
7281-10,7281-10,7281-10 - LAPA,Volta,Radial,Sim,-23.5466355,-46.69045,Sim,Noite,Quarta,2025-12-03T23:29:29.000Z,2025-12-03T23:38:49.658Z
7281-10,7281-10,7281-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Sim,-23.528164750000002,-46.70401150000001,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
7282-10,7282-10,7282-10 - PQ. CONTINENTAL,Volta,Radial,Sim,-23.5470285,-46.757035,Sim,Noite,Quarta,2025-12-03T23:29:34.000Z,2025-12-03T23:38:49.658Z
7282-10,7282-10,7282-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Sim,-23.55553325,-46.662593,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
7411-10,7411-10,7411-10 - CID. UNIVERSITÁRIA,Volta,Radial,Sim,-23.570983,-46.6908145,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
7411-10,7411-10,7411-10 - PÇA. DA SÉ,Ida,Radial,Sim,-23.550684750000002,-46.65510125,Sim,Noite,Quarta,2025-12-03T22:39:37.000Z,2025-12-03T23:38:49.658Z
745M-10,745M-10,745M-10 - CAMPO LIMPO,Volta,Radial,Nao,-23.675815749999998,-46.75264575,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
745M-10,745M-10,745M-10 - SHOP. SP MARKET,Ida,Radial,Nao,-23.658502,-46.775075,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
745M-21,745M-21,745M-21 - CAMPO LIMPO,Volta,Interbairros,Sim,-23.63643,-46.75984625,Sim,Noite,Quarta,2025-12-03T23:29:41.000Z,2025-12-03T23:38:49.658Z
745M-21,745M-21,745M-21 - PQ. FIGUEIRA GRANDE,Ida,Interbairros,Sim,-23.638101499999998,-46.779722500000005,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
746V-10,746V-10,746V-10 - HOSP. CAMPO LIMPO,Ida,Radial,Sim,-23.622479,-46.761866749999996,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
746V-10,746V-10,746V-10 - JD. REBOUÇAS,Volta,Radial,Sim,-23.619453749999998,-46.75686325,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
748A-10,748A-10,748A-10 - JD. D'ABRIL,Volta,Radial,Nao,-23.5505625625,-46.739762625,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
748A-10,748A-10,748A-10 - LAPA,Ida,Radial,Nao,-23.550092562499998,-46.7390546875,Sim,Noite,Quarta,2025-12-03T23:29:26.000Z,2025-12-03T23:38:49.658Z
748A-41,748A-41,748A-41 - JD. PERI PERI,Volta,Expressa,Nao,-23.597096,-46.7681435,Sim,Noite,Quarta,2025-12-03T23:29:30.000Z,2025-12-03T23:38:49.658Z
748A-41,748A-41,748A-41 - LAPA,Ida,Expressa,Nao,-23.536882499999997,-46.719575,Sim,Noite,Quarta,2025-12-03T23:29:31.000Z,2025-12-03T23:38:49.658Z
7545-10,7545-10,7545-10 - JD. JOÃO XXIII,Volta,Radial,Nao,-23.58404325,-46.73632675,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
7545-10,7545-10,7545-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Nao,-23.5711155,-46.690732499999996,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7545-21,7545-21,7545-21 - CDHU BUTANTÃ,Volta,Interbairros,Nao,-23.5958695,-46.7768795,Sim,Noite,Quarta,2025-12-03T23:21:45.000Z,2025-12-03T23:38:49.658Z
7550-10,7550-10,7550-10 - METRÔ STA. CECÍLIA,Ida,Radial,Nao,-23.654166500000002,-46.711513,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
7550-10,7550-10,7550-10 - TERM. STO. AMARO,Volta,Radial,Nao,-23.57335525,-46.654985249999996,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
771P-10,771P-10,771P-10 - JD. JOÃO XXIII,Volta,Radial,Sim,-23.58202975,-46.73225875,Sim,Noite,Quarta,2025-12-03T23:29:27.000Z,2025-12-03T23:38:49.658Z
771P-10,771P-10,771P-10 - TERM. PINHEIROS,Ida,Radial,Sim,-23.572109,-46.706032750000006,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
7725-10,7725-10,7725-10 - RIO PEQUENO,Volta,Radial,Nao,-23.568452999999998,-46.765302,Sim,Noite,Quarta,2025-12-03T23:29:38.000Z,2025-12-03T23:38:49.658Z
7725-10,7725-10,7725-10 - TERM. LAPA,Ida,Radial,Nao,-23.5549995,-46.743519000000006,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
775A-10,775A-10,775A-10 - JD. ADALGIZA,Volta,Radial,Sim,-23.562646,-46.764938625,Sim,Noite,Quarta,2025-12-03T23:29:32.000Z,2025-12-03T23:38:49.658Z
775A-10,775A-10,775A-10 - PINHEIROS,Ida,Radial,Sim,-23.5725605,-46.704529,Sim,Noite,Quarta,2025-12-03T23:09:57.000Z,2025-12-03T23:38:49.658Z
7903-10,7903-10,7903-10 - JD. JOÃO XXIII/EDUC.,Volta,Radial,Sim,-23.5723335,-46.7038635,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
7903-10,7903-10,7903-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Sim,-23.5759045,-46.718219000000005,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
8000-1,8000-1,8000-1 - PÇA. RAMOS DE AZEVEDO,Ida,Desconhecido,Nao,-23.543037249999998,-46.643553125,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
8000-1,8000-1,8000-1 - TERM. LAPA,Volta,Desconhecido,Nao,-23.5366935,-46.650225750000004,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
8000-10,8000-10,8000-10 - PÇA. RAMOS DE AZEVEDO,Ida,Radial,Nao,-23.52087225,-46.70017,Sim,Noite,Quarta,2025-12-03T23:21:26.000Z,2025-12-03T23:38:49.658Z
